method_id,dataset_id,metric_id,score
scanorama,cellxgene_census/gtex_v9,clisi,0.9249
scanorama,cellxgene_census/gtex_v9,graph_connectivity,0.244
scanorama,cellxgene_census/gtex_v9,hvg_overlap,0.2593
scanorama,cellxgene_census/gtex_v9,ilisi,0.0905
scanorama,cellxgene_census/gtex_v9,isolated_label_asw,0.4685
scanorama,cellxgene_census/gtex_v9,isolated_label_f1,0.0114
scanorama,cellxgene_census/gtex_v9,kbet,0.0336
scanorama,cellxgene_census/gtex_v9,nmi,0.1834
scanorama,cellxgene_census/gtex_v9,pcr,0.0279
scanorama,cellxgene_census/hypomap,ari,0.0199
scanorama,cellxgene_census/hypomap,asw_batch,0.8273
scanorama,cellxgene_census/hypomap,asw_label,0.4895
scanorama,cellxgene_census/hypomap,cell_cycle_conservation,0.1102
scanorama,cellxgene_census/hypomap,clisi,0.8977
scanorama,cellxgene_census/hypomap,graph_connectivity,0.3444
scanorama,cellxgene_census/hypomap,hvg_overlap,0.2326
scanorama,cellxgene_census/hypomap,ilisi,9.6541e-18
scanorama,cellxgene_census/hypomap,isolated_label_asw,0.4438
scanorama,cellxgene_census/hypomap,isolated_label_f1,0.0033
scanorama,cellxgene_census/hypomap,kbet,
scanorama,cellxgene_census/hypomap,nmi,0.0614
scanorama,cellxgene_census/hypomap,pcr,0
scanorama,cellxgene_census/immune_cell_atlas,ari,0.0022
scanorama,cellxgene_census/immune_cell_atlas,asw_batch,0.8631
scanorama,cellxgene_census/immune_cell_atlas,asw_label,0.4677
scanorama,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.0139
scanorama,cellxgene_census/immune_cell_atlas,clisi,0.8049
scanorama,cellxgene_census/immune_cell_atlas,graph_connectivity,0.1452
scanorama,cellxgene_census/immune_cell_atlas,hvg_overlap,0.2362
scanorama,cellxgene_census/immune_cell_atlas,ilisi,0.189
scanorama,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.477
scanorama,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0033
scanorama,cellxgene_census/immune_cell_atlas,kbet,0.0489
scanorama,cellxgene_census/immune_cell_atlas,nmi,0.0102
scanorama,cellxgene_census/immune_cell_atlas,pcr,0.536
scanorama,cellxgene_census/mouse_pancreas_atlas,ari,-0.0002
scanorama,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.7713
scanorama,cellxgene_census/mouse_pancreas_atlas,asw_label,0.4943
scanorama,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.0266
scanorama,cellxgene_census/mouse_pancreas_atlas,clisi,0.7129
scanorama,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.262
scanorama,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,0.2537
scanorama,cellxgene_census/mouse_pancreas_atlas,ilisi,0.1735
scanorama,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.4986
scanorama,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.0054
scanorama,cellxgene_census/mouse_pancreas_atlas,kbet,0.5297
scanorama,cellxgene_census/mouse_pancreas_atlas,nmi,0.0004
scanorama,cellxgene_census/mouse_pancreas_atlas,pcr,0.9994
scanorama,cellxgene_census/tabula_sapiens,ari,0.0344
scanorama,cellxgene_census/tabula_sapiens,asw_batch,0.7971
scanorama,cellxgene_census/tabula_sapiens,asw_label,0.3631
scanorama,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.1381
scanorama,cellxgene_census/tabula_sapiens,clisi,0.9679
scanorama,cellxgene_census/tabula_sapiens,graph_connectivity,0.1425
scanorama,cellxgene_census/tabula_sapiens,hvg_overlap,0.2503
scanorama,cellxgene_census/tabula_sapiens,ilisi,0.0304
scanorama,cellxgene_census/tabula_sapiens,isolated_label_asw,0.425
scanorama,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0423
scanorama,cellxgene_census/tabula_sapiens,kbet,0.0492
scanorama,cellxgene_census/tabula_sapiens,nmi,0.2169
scanorama,cellxgene_census/tabula_sapiens,pcr,0.2619
scanvi,cellxgene_census/dkd,ari,0.7806
scanvi,cellxgene_census/dkd,asw_batch,0.9099
scanvi,cellxgene_census/dkd,asw_label,0.6334
scanvi,cellxgene_census/dkd,cell_cycle_conservation,0.6302
scanvi,cellxgene_census/dkd,clisi,1
scanvi,cellxgene_census/dkd,graph_connectivity,0.9962
scanvi,cellxgene_census/dkd,hvg_overlap,
scanvi,cellxgene_census/dkd,ilisi,0.3153
scanvi,cellxgene_census/dkd,isolated_label_asw,
scanvi,cellxgene_census/dkd,isolated_label_f1,
scanvi,cellxgene_census/dkd,kbet,0.2521
scanvi,cellxgene_census/dkd,nmi,0.8646
scanvi,cellxgene_census/dkd,pcr,0.6277
scanvi,cellxgene_census/gtex_v9,ari,0.8327
scanvi,cellxgene_census/gtex_v9,asw_batch,0.873
scanvi,cellxgene_census/gtex_v9,asw_label,0.6243
scanvi,cellxgene_census/gtex_v9,cell_cycle_conservation,0.7464
scanvi,cellxgene_census/gtex_v9,clisi,1
scanvi,cellxgene_census/gtex_v9,graph_connectivity,0.985
scanvi,cellxgene_census/gtex_v9,hvg_overlap,
scanvi,cellxgene_census/gtex_v9,ilisi,0.0586
scanvi,cellxgene_census/gtex_v9,isolated_label_asw,0.7019
scanvi,cellxgene_census/gtex_v9,isolated_label_f1,0.0908
scanvi,cellxgene_census/gtex_v9,kbet,0.3114
scanvi,cellxgene_census/gtex_v9,nmi,0.8958
scanvi,cellxgene_census/gtex_v9,pcr,0.1043
scanvi,cellxgene_census/hypomap,ari,0.2298
scanvi,cellxgene_census/hypomap,asw_batch,0.8037
scanvi,cellxgene_census/hypomap,asw_label,0.6411
scanvi,cellxgene_census/hypomap,cell_cycle_conservation,0.7304
scanvi,cellxgene_census/hypomap,clisi,1
scanvi,cellxgene_census/hypomap,graph_connectivity,0.8955
scanvi,cellxgene_census/hypomap,hvg_overlap,
scanvi,cellxgene_census/hypomap,ilisi,1.9308e-17
scanvi,cellxgene_census/hypomap,isolated_label_asw,0.3342
scanvi,cellxgene_census/hypomap,isolated_label_f1,0.0045
scanvi,cellxgene_census/hypomap,kbet,
scanvi,cellxgene_census/hypomap,nmi,0.6006
scanvi,cellxgene_census/hypomap,pcr,0.2969
scanvi,cellxgene_census/immune_cell_atlas,ari,0.8306
scanvi,cellxgene_census/immune_cell_atlas,asw_batch,0.8915
scanvi,cellxgene_census/immune_cell_atlas,asw_label,0.616
scanvi,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.847
scanvi,cellxgene_census/immune_cell_atlas,clisi,0.9997
scanvi,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9934
scanvi,cellxgene_census/immune_cell_atlas,hvg_overlap,
scanvi,cellxgene_census/immune_cell_atlas,ilisi,0.1252
scanvi,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.6474
scanvi,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.125
scanvi,cellxgene_census/immune_cell_atlas,kbet,0.2023
scanvi,cellxgene_census/immune_cell_atlas,nmi,0.859
scanvi,cellxgene_census/immune_cell_atlas,pcr,0.5572
scanvi,cellxgene_census/mouse_pancreas_atlas,ari,0.8781
scanvi,cellxgene_census/mouse_pancreas_atlas,asw_batch,0.845
scanvi,cellxgene_census/mouse_pancreas_atlas,asw_label,0.6326
scanvi,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,0.8139
scanvi,cellxgene_census/mouse_pancreas_atlas,clisi,1
scanvi,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,0.9922
scanvi,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scanvi,cellxgene_census/mouse_pancreas_atlas,ilisi,0.06
scanvi,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,0.7405
scanvi,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,0.9733
scanvi,cellxgene_census/mouse_pancreas_atlas,kbet,
scanvi,cellxgene_census/mouse_pancreas_atlas,nmi,0.8649
scanvi,cellxgene_census/mouse_pancreas_atlas,pcr,0.4547
scanvi,cellxgene_census/tabula_sapiens,ari,0.5213
scanvi,cellxgene_census/tabula_sapiens,asw_batch,0.8101
scanvi,cellxgene_census/tabula_sapiens,asw_label,0.5473
scanvi,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.8075
scanvi,cellxgene_census/tabula_sapiens,clisi,0.9999
scanvi,cellxgene_census/tabula_sapiens,graph_connectivity,0.9248
scanvi,cellxgene_census/tabula_sapiens,hvg_overlap,
scanvi,cellxgene_census/tabula_sapiens,ilisi,0.0077
scanvi,cellxgene_census/tabula_sapiens,isolated_label_asw,0.6184
scanvi,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0948
scanvi,cellxgene_census/tabula_sapiens,kbet,0.3608
scanvi,cellxgene_census/tabula_sapiens,nmi,0.7951
scanvi,cellxgene_census/tabula_sapiens,pcr,0.319
scgpt_finetuned,cellxgene_census/dkd,ari,
scgpt_finetuned,cellxgene_census/dkd,asw_batch,
scgpt_finetuned,cellxgene_census/dkd,asw_label,
scgpt_finetuned,cellxgene_census/dkd,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/dkd,clisi,
scgpt_finetuned,cellxgene_census/dkd,graph_connectivity,
scgpt_finetuned,cellxgene_census/dkd,hvg_overlap,
scgpt_finetuned,cellxgene_census/dkd,ilisi,
scgpt_finetuned,cellxgene_census/dkd,isolated_label_asw,
scgpt_finetuned,cellxgene_census/dkd,isolated_label_f1,
scgpt_finetuned,cellxgene_census/dkd,kbet,
scgpt_finetuned,cellxgene_census/dkd,nmi,
scgpt_finetuned,cellxgene_census/dkd,pcr,
scgpt_finetuned,cellxgene_census/gtex_v9,ari,
scgpt_finetuned,cellxgene_census/gtex_v9,asw_batch,
scgpt_finetuned,cellxgene_census/gtex_v9,asw_label,
scgpt_finetuned,cellxgene_census/gtex_v9,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/gtex_v9,clisi,
scgpt_finetuned,cellxgene_census/gtex_v9,graph_connectivity,
scgpt_finetuned,cellxgene_census/gtex_v9,hvg_overlap,
scgpt_finetuned,cellxgene_census/gtex_v9,ilisi,
scgpt_finetuned,cellxgene_census/gtex_v9,isolated_label_asw,
scgpt_finetuned,cellxgene_census/gtex_v9,isolated_label_f1,
scgpt_finetuned,cellxgene_census/gtex_v9,kbet,
scgpt_finetuned,cellxgene_census/gtex_v9,nmi,
scgpt_finetuned,cellxgene_census/gtex_v9,pcr,
scgpt_finetuned,cellxgene_census/hypomap,ari,
scgpt_finetuned,cellxgene_census/hypomap,asw_batch,
scgpt_finetuned,cellxgene_census/hypomap,asw_label,
scgpt_finetuned,cellxgene_census/hypomap,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/hypomap,clisi,
scgpt_finetuned,cellxgene_census/hypomap,graph_connectivity,
scgpt_finetuned,cellxgene_census/hypomap,hvg_overlap,
scgpt_finetuned,cellxgene_census/hypomap,ilisi,
scgpt_finetuned,cellxgene_census/hypomap,isolated_label_asw,
scgpt_finetuned,cellxgene_census/hypomap,isolated_label_f1,
scgpt_finetuned,cellxgene_census/hypomap,kbet,
scgpt_finetuned,cellxgene_census/hypomap,nmi,
scgpt_finetuned,cellxgene_census/hypomap,pcr,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,ari,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,asw_batch,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,asw_label,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,clisi,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,graph_connectivity,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,hvg_overlap,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,ilisi,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,isolated_label_asw,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,isolated_label_f1,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,kbet,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,nmi,
scgpt_finetuned,cellxgene_census/immune_cell_atlas,pcr,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,ari,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,asw_batch,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,asw_label,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,clisi,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,ilisi,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,kbet,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,nmi,
scgpt_finetuned,cellxgene_census/mouse_pancreas_atlas,pcr,
scgpt_finetuned,cellxgene_census/tabula_sapiens,ari,
scgpt_finetuned,cellxgene_census/tabula_sapiens,asw_batch,
scgpt_finetuned,cellxgene_census/tabula_sapiens,asw_label,
scgpt_finetuned,cellxgene_census/tabula_sapiens,cell_cycle_conservation,
scgpt_finetuned,cellxgene_census/tabula_sapiens,clisi,
scgpt_finetuned,cellxgene_census/tabula_sapiens,graph_connectivity,
scgpt_finetuned,cellxgene_census/tabula_sapiens,hvg_overlap,
scgpt_finetuned,cellxgene_census/tabula_sapiens,ilisi,
scgpt_finetuned,cellxgene_census/tabula_sapiens,isolated_label_asw,
scgpt_finetuned,cellxgene_census/tabula_sapiens,isolated_label_f1,
scgpt_finetuned,cellxgene_census/tabula_sapiens,kbet,
scgpt_finetuned,cellxgene_census/tabula_sapiens,nmi,
scgpt_finetuned,cellxgene_census/tabula_sapiens,pcr,
scgpt_zeroshot,cellxgene_census/dkd,ari,0.7597
scgpt_zeroshot,cellxgene_census/dkd,asw_batch,0.8888
scgpt_zeroshot,cellxgene_census/dkd,asw_label,0.6318
scgpt_zeroshot,cellxgene_census/dkd,cell_cycle_conservation,0.7563
scgpt_zeroshot,cellxgene_census/dkd,clisi,0.9994
scgpt_zeroshot,cellxgene_census/dkd,graph_connectivity,0.9631
scgpt_zeroshot,cellxgene_census/dkd,hvg_overlap,
scgpt_zeroshot,cellxgene_census/dkd,ilisi,0.2272
scgpt_zeroshot,cellxgene_census/dkd,isolated_label_asw,
scgpt_zeroshot,cellxgene_census/dkd,isolated_label_f1,
scgpt_zeroshot,cellxgene_census/dkd,kbet,0.235
scgpt_zeroshot,cellxgene_census/dkd,nmi,0.7909
scgpt_zeroshot,cellxgene_census/dkd,pcr,0.19
scgpt_zeroshot,cellxgene_census/gtex_v9,ari,0.6689
scgpt_zeroshot,cellxgene_census/gtex_v9,asw_batch,0.906
scgpt_zeroshot,cellxgene_census/gtex_v9,asw_label,0.5136
scgpt_zeroshot,cellxgene_census/gtex_v9,cell_cycle_conservation,0.7409
scgpt_zeroshot,cellxgene_census/gtex_v9,clisi,0.9975
scgpt_zeroshot,cellxgene_census/gtex_v9,graph_connectivity,0.9051
scgpt_zeroshot,cellxgene_census/gtex_v9,hvg_overlap,
scgpt_zeroshot,cellxgene_census/gtex_v9,ilisi,0.0819
scgpt_zeroshot,cellxgene_census/gtex_v9,isolated_label_asw,0.5543
scgpt_zeroshot,cellxgene_census/gtex_v9,isolated_label_f1,0.0213
scgpt_zeroshot,cellxgene_census/gtex_v9,kbet,0.3459
scgpt_zeroshot,cellxgene_census/gtex_v9,nmi,0.7884
scgpt_zeroshot,cellxgene_census/gtex_v9,pcr,0.0445
scgpt_zeroshot,cellxgene_census/hypomap,ari,
scgpt_zeroshot,cellxgene_census/hypomap,asw_batch,
scgpt_zeroshot,cellxgene_census/hypomap,asw_label,
scgpt_zeroshot,cellxgene_census/hypomap,cell_cycle_conservation,
scgpt_zeroshot,cellxgene_census/hypomap,clisi,
scgpt_zeroshot,cellxgene_census/hypomap,graph_connectivity,
scgpt_zeroshot,cellxgene_census/hypomap,hvg_overlap,
scgpt_zeroshot,cellxgene_census/hypomap,ilisi,
scgpt_zeroshot,cellxgene_census/hypomap,isolated_label_asw,
scgpt_zeroshot,cellxgene_census/hypomap,isolated_label_f1,
scgpt_zeroshot,cellxgene_census/hypomap,kbet,
scgpt_zeroshot,cellxgene_census/hypomap,nmi,
scgpt_zeroshot,cellxgene_census/hypomap,pcr,
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,ari,0.4126
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,asw_batch,0.9055
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,asw_label,0.5291
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.7228
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,clisi,0.9856
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9714
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,hvg_overlap,
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,ilisi,0.0929
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.5389
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.0803
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,kbet,0.2003
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,nmi,0.6781
scgpt_zeroshot,cellxgene_census/immune_cell_atlas,pcr,0.0674
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,ari,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,asw_batch,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,asw_label,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,clisi,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,ilisi,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,kbet,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,nmi,
scgpt_zeroshot,cellxgene_census/mouse_pancreas_atlas,pcr,
scgpt_zeroshot,cellxgene_census/tabula_sapiens,ari,0.452
scgpt_zeroshot,cellxgene_census/tabula_sapiens,asw_batch,0.8543
scgpt_zeroshot,cellxgene_census/tabula_sapiens,asw_label,0.4972
scgpt_zeroshot,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.8268
scgpt_zeroshot,cellxgene_census/tabula_sapiens,clisi,0.9983
scgpt_zeroshot,cellxgene_census/tabula_sapiens,graph_connectivity,0.8585
scgpt_zeroshot,cellxgene_census/tabula_sapiens,hvg_overlap,
scgpt_zeroshot,cellxgene_census/tabula_sapiens,ilisi,0.018
scgpt_zeroshot,cellxgene_census/tabula_sapiens,isolated_label_asw,0.5501
scgpt_zeroshot,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0511
scgpt_zeroshot,cellxgene_census/tabula_sapiens,kbet,0.3538
scgpt_zeroshot,cellxgene_census/tabula_sapiens,nmi,0.7407
scgpt_zeroshot,cellxgene_census/tabula_sapiens,pcr,0.107
scimilarity,cellxgene_census/dkd,ari,0.7103
scimilarity,cellxgene_census/dkd,asw_batch,0.8264
scimilarity,cellxgene_census/dkd,asw_label,0.7111
scimilarity,cellxgene_census/dkd,cell_cycle_conservation,0.6936
scimilarity,cellxgene_census/dkd,clisi,0.9997
scimilarity,cellxgene_census/dkd,graph_connectivity,0.971
scimilarity,cellxgene_census/dkd,hvg_overlap,
scimilarity,cellxgene_census/dkd,ilisi,0.2297
scimilarity,cellxgene_census/dkd,isolated_label_asw,
scimilarity,cellxgene_census/dkd,isolated_label_f1,
scimilarity,cellxgene_census/dkd,kbet,0.2235
scimilarity,cellxgene_census/dkd,nmi,0.7877
scimilarity,cellxgene_census/dkd,pcr,0.1773
scimilarity,cellxgene_census/gtex_v9,ari,0.677
scimilarity,cellxgene_census/gtex_v9,asw_batch,0.8628
scimilarity,cellxgene_census/gtex_v9,asw_label,0.5531
scimilarity,cellxgene_census/gtex_v9,cell_cycle_conservation,0.6673
scimilarity,cellxgene_census/gtex_v9,clisi,0.9988
scimilarity,cellxgene_census/gtex_v9,graph_connectivity,0.9155
scimilarity,cellxgene_census/gtex_v9,hvg_overlap,
scimilarity,cellxgene_census/gtex_v9,ilisi,0.078
scimilarity,cellxgene_census/gtex_v9,isolated_label_asw,0.5948
scimilarity,cellxgene_census/gtex_v9,isolated_label_f1,0.0164
scimilarity,cellxgene_census/gtex_v9,kbet,0.3302
scimilarity,cellxgene_census/gtex_v9,nmi,0.7977
scimilarity,cellxgene_census/gtex_v9,pcr,0
scimilarity,cellxgene_census/hypomap,ari,
scimilarity,cellxgene_census/hypomap,asw_batch,
scimilarity,cellxgene_census/hypomap,asw_label,
scimilarity,cellxgene_census/hypomap,cell_cycle_conservation,
scimilarity,cellxgene_census/hypomap,clisi,
scimilarity,cellxgene_census/hypomap,graph_connectivity,
scimilarity,cellxgene_census/hypomap,hvg_overlap,
scimilarity,cellxgene_census/hypomap,ilisi,
scimilarity,cellxgene_census/hypomap,isolated_label_asw,
scimilarity,cellxgene_census/hypomap,isolated_label_f1,
scimilarity,cellxgene_census/hypomap,kbet,
scimilarity,cellxgene_census/hypomap,nmi,
scimilarity,cellxgene_census/hypomap,pcr,
scimilarity,cellxgene_census/immune_cell_atlas,ari,0.5998
scimilarity,cellxgene_census/immune_cell_atlas,asw_batch,0.857
scimilarity,cellxgene_census/immune_cell_atlas,asw_label,0.5941
scimilarity,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,0.5783
scimilarity,cellxgene_census/immune_cell_atlas,clisi,0.9975
scimilarity,cellxgene_census/immune_cell_atlas,graph_connectivity,0.9725
scimilarity,cellxgene_census/immune_cell_atlas,hvg_overlap,
scimilarity,cellxgene_census/immune_cell_atlas,ilisi,0.0927
scimilarity,cellxgene_census/immune_cell_atlas,isolated_label_asw,0.6755
scimilarity,cellxgene_census/immune_cell_atlas,isolated_label_f1,0.8421
scimilarity,cellxgene_census/immune_cell_atlas,kbet,0.213
scimilarity,cellxgene_census/immune_cell_atlas,nmi,0.7504
scimilarity,cellxgene_census/immune_cell_atlas,pcr,0.3969
scimilarity,cellxgene_census/mouse_pancreas_atlas,ari,
scimilarity,cellxgene_census/mouse_pancreas_atlas,asw_batch,
scimilarity,cellxgene_census/mouse_pancreas_atlas,asw_label,
scimilarity,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,
scimilarity,cellxgene_census/mouse_pancreas_atlas,clisi,
scimilarity,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,
scimilarity,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scimilarity,cellxgene_census/mouse_pancreas_atlas,ilisi,
scimilarity,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,
scimilarity,cellxgene_census/mouse_pancreas_atlas,isolated_label_f1,
scimilarity,cellxgene_census/mouse_pancreas_atlas,kbet,
scimilarity,cellxgene_census/mouse_pancreas_atlas,nmi,
scimilarity,cellxgene_census/mouse_pancreas_atlas,pcr,
scimilarity,cellxgene_census/tabula_sapiens,ari,0.4809
scimilarity,cellxgene_census/tabula_sapiens,asw_batch,0.8018
scimilarity,cellxgene_census/tabula_sapiens,asw_label,0.4927
scimilarity,cellxgene_census/tabula_sapiens,cell_cycle_conservation,0.5569
scimilarity,cellxgene_census/tabula_sapiens,clisi,0.9987
scimilarity,cellxgene_census/tabula_sapiens,graph_connectivity,0.8576
scimilarity,cellxgene_census/tabula_sapiens,hvg_overlap,
scimilarity,cellxgene_census/tabula_sapiens,ilisi,0.0194
scimilarity,cellxgene_census/tabula_sapiens,isolated_label_asw,0.5259
scimilarity,cellxgene_census/tabula_sapiens,isolated_label_f1,0.0515
scimilarity,cellxgene_census/tabula_sapiens,kbet,0.3586
scimilarity,cellxgene_census/tabula_sapiens,nmi,0.7533
scimilarity,cellxgene_census/tabula_sapiens,pcr,0
scprint,cellxgene_census/dkd,ari,
scprint,cellxgene_census/dkd,asw_batch,
scprint,cellxgene_census/dkd,asw_label,
scprint,cellxgene_census/dkd,cell_cycle_conservation,
scprint,cellxgene_census/dkd,clisi,
scprint,cellxgene_census/dkd,graph_connectivity,
scprint,cellxgene_census/dkd,hvg_overlap,
scprint,cellxgene_census/dkd,ilisi,
scprint,cellxgene_census/dkd,isolated_label_asw,
scprint,cellxgene_census/dkd,isolated_label_f1,
scprint,cellxgene_census/dkd,kbet,
scprint,cellxgene_census/dkd,nmi,
scprint,cellxgene_census/dkd,pcr,
scprint,cellxgene_census/gtex_v9,ari,
scprint,cellxgene_census/gtex_v9,asw_batch,
scprint,cellxgene_census/gtex_v9,asw_label,
scprint,cellxgene_census/gtex_v9,cell_cycle_conservation,
scprint,cellxgene_census/gtex_v9,clisi,
scprint,cellxgene_census/gtex_v9,graph_connectivity,
scprint,cellxgene_census/gtex_v9,hvg_overlap,
scprint,cellxgene_census/gtex_v9,ilisi,
scprint,cellxgene_census/gtex_v9,isolated_label_asw,
scprint,cellxgene_census/gtex_v9,isolated_label_f1,
scprint,cellxgene_census/gtex_v9,kbet,
scprint,cellxgene_census/gtex_v9,nmi,
scprint,cellxgene_census/gtex_v9,pcr,
scprint,cellxgene_census/hypomap,ari,
scprint,cellxgene_census/hypomap,asw_batch,
scprint,cellxgene_census/hypomap,asw_label,
scprint,cellxgene_census/hypomap,cell_cycle_conservation,
scprint,cellxgene_census/hypomap,clisi,
scprint,cellxgene_census/hypomap,graph_connectivity,
scprint,cellxgene_census/hypomap,hvg_overlap,
scprint,cellxgene_census/hypomap,ilisi,
scprint,cellxgene_census/hypomap,isolated_label_asw,
scprint,cellxgene_census/hypomap,isolated_label_f1,
scprint,cellxgene_census/hypomap,kbet,
scprint,cellxgene_census/hypomap,nmi,
scprint,cellxgene_census/hypomap,pcr,
scprint,cellxgene_census/immune_cell_atlas,ari,
scprint,cellxgene_census/immune_cell_atlas,asw_batch,
scprint,cellxgene_census/immune_cell_atlas,asw_label,
scprint,cellxgene_census/immune_cell_atlas,cell_cycle_conservation,
scprint,cellxgene_census/immune_cell_atlas,clisi,
scprint,cellxgene_census/immune_cell_atlas,graph_connectivity,
scprint,cellxgene_census/immune_cell_atlas,hvg_overlap,
scprint,cellxgene_census/immune_cell_atlas,ilisi,
scprint,cellxgene_census/immune_cell_atlas,isolated_label_asw,
scprint,cellxgene_census/immune_cell_atlas,isolated_label_f1,
scprint,cellxgene_census/immune_cell_atlas,kbet,
scprint,cellxgene_census/immune_cell_atlas,nmi,
scprint,cellxgene_census/immune_cell_atlas,pcr,
scprint,cellxgene_census/mouse_pancreas_atlas,ari,
scprint,cellxgene_census/mouse_pancreas_atlas,asw_batch,
scprint,cellxgene_census/mouse_pancreas_atlas,asw_label,
scprint,cellxgene_census/mouse_pancreas_atlas,cell_cycle_conservation,
scprint,cellxgene_census/mouse_pancreas_atlas,clisi,
scprint,cellxgene_census/mouse_pancreas_atlas,graph_connectivity,
scprint,cellxgene_census/mouse_pancreas_atlas,hvg_overlap,
scprint,cellxgene_census/mouse_pancreas_atlas,ilisi,
scprint,cellxgene_census/mouse_pancreas_atlas,isolated_label_asw,
